,P0C1,P0C2,P0C3,P0C4,P0C5,P0C6,P0C7,P0C8,P096,P0C10,P1C1,P1C2,P1C3,P1C4,P1C5,P1C6,P1C7,P1C8,P196,P1C10,P2C1,P2C2,P2C3,P2C4,P2C5,P2C6,P2C7,P2C8,P296,P2C10,P3C1,P3C2,P3C3,P3C4,P3C5,P3C6,P3C7,P3C8,P396,P3C10,P4C1,P4C2,P4C3,P4C4,P4C5,P4C6,P4C7,P4C8,P496,P4C10,P5C1,P5C2,P5C3,P5C4,P5C5,P5C6,P5C7,P5C8,P596,P5C10,P6C1,P6C2,P6C3,P6C4,P6C5,P6C6,P6C7,P6C8,P696,P6C10,P7C1,P7C2,P7C3,P7C4,P7C5,P7C6,P7C7,P7C8,P796,P7C10,P8C1,P8C2,P8C3,P8C4,P8C5,P8C6,P8C7,P8C8,P896,P8C10,P9C1,P9C2,P9C3,P9C4,P9C5,P9C6,P9C7,P9C8,P996,P9C10
0,9.859256463659133,41.922318216429815,-22.338888828178025,3.038882230560938,5.845407173240365,-2.938103924021861,-2.743648327544225,-0.8100026763698899,0.40592735079155745,0.217086676796467,-1.0744445342918991,-4.646453644097385,-2.230069377105158,-3.4680500572269697,-2.630282191930406,3.409497092341458,4.719605639344125,-1.5456141753662336,0.16463897643469735,-1.769306137112951,2.5268581859578814,-0.6602739345208207,3.9496442819197437,-5.4022753502750245,-0.21239447887600904,-5.89705827962349,4.150018284538319,-2.699811864938267,-1.4189304439533392,-1.0383013706539725,2.757439726191332,0.25426608069626433,-4.412948761789599,2.7867931333745823,-2.0907506900013235,-2.9431669361426254,-3.506080776611761,-0.4655784910263018,1.1751127290524999,0.20119049799324668,-1.6405455417514623,4.547913080554153,2.3399720247484157,-2.544266921012409,1.8484094175428079,-0.5657671222504456,0.47649518749047326,-0.41145072030034097,3.4584865154444246,-1.1833681107805325,1.428043745763438,0.10884824120247702,-1.0039109675761932,-2.5570767189009795,-0.17756220647114018,0.009829420744292328,1.4851159385629757,-0.8759385829672439,-0.9281650694784017,-3.483276423769707,1.835455060983592,1.4985419726999796,1.2119181539348625,1.3276105755187138,-1.277581052293773,0.34062990539449584,1.7031312405101968,-0.1825387418583813,-1.1571813400070217,-0.9419622412869348,-1.2996433941222925,1.58002980909209,-3.3098037041845085,-0.45398266200178117,-0.13209665132134857,1.0903614396694823,-0.9348267451695906,-3.9169271289171013,0.6095844789678037,-1.2907051774513423,-0.5049199674400284,-1.1211088792524169,0.35545312631889336,-1.3856088215932498,1.229047289884486,1.618249070476174,3.002731066528685,-0.4271201704706753,-1.0450145928839878,0.5139622383434688,-1.348251159104247,0.2562111187945742,-0.6333401561690934,-0.7050752924923109,1.357332114341081,1.0429578266212056,-0.2441560469738118,-2.203999707924866,-1.782266938466698,0.8495350762158491
1,-27.33672154956239,10.271656406180528,32.799928530781486,-5.456228134291624,4.0190662692931065,3.9641698869137185,2.3640688192626182,-2.7321514088909025,-1.0731838444900241,0.5434145632778227,-0.95583360910753,1.1867998558742248,1.7369373278931401,-3.318942990715021,1.9089006006743214,0.059435425309919444,-2.7843058216364938,3.4828385324091893,1.1371817808346951,-2.792738714507414,0.3403379781341037,-0.5732456045675096,-0.8812409542525775,3.914736058832356,1.8258921418148781,-1.524908187635524,0.9156267150933266,2.7782268606454554,-0.909652344802367,-4.733072809372043,1.296224991571422,-1.1738379756640032,0.09410318548114695,1.8926826476317204,0.797690072055627,-3.224785454909394,3.6298291523467636,0.5324357190702361,-0.10846065955418499,-2.3943343881193364,-0.8769493220515422,-0.9920589087853082,1.4494894639072944,-1.9392406622183591,-1.6325944881689958,-1.4399023626888456,-1.622831929633202,-2.1677645444825417,-0.009975849157078678,-0.43316695660702437,-0.7079655124604333,0.5005655846631446,1.7225063758994836,0.25983024815191685,0.6763913484545818,0.09824402709584307,-0.7383557376743941,-1.6064615643773412,-1.6811137409493149,1.4758355011027484,1.8574027680046308,0.10426100198032165,2.91843872909983,1.2180819132867833,0.41620001495915804,1.8504831043026284,2.727571865653114,3.3597428714726174,1.7314278147305096,0.8463684650614545,1.1553539493640248,-2.9990162280572314,0.23678909731573008,2.539388894038152,-0.2838668688626741,0.9534206335707159,1.4721099224582082,-3.3457215335673953,1.7769287268992358,0.9217427857109328,-1.7929689792646992,0.834374411322101,-2.3270783020198764,1.552323421558887,-1.8878806240547217,-2.170991612415095,0.7160421696290152,0.6761852642502265,-0.09876755399190879,-2.937858124642624,-1.0704285366344797,0.4596596319424718,1.5260832930336008,0.36773160601129334,-1.4511952279433014,0.5452326004401594,1.494349131939293,-2.7962785285064924,0.12234894674930759,-0.04569522171656066
2,14.323784497003508,43.36725139921276,-21.80346291365668,3.4594329079842225,-0.5635187701445062,1.8696663667597972,-0.29655880778027743,-3.104705073652805,0.45684189198129943,-1.0181310388139206,1.418591201554795,1.1442066928466739,0.44936703638465625,-1.0878301867084723,-0.5522205915741751,-4.331159671256985,4.539394041599255,0.730128891073891,-0.6470243190316218,-0.7890852805919791,-0.8165849308540037,-1.780924795917218,5.43595372145151,1.9304624534202832,0.3573376128951987,-1.0352458043763622,-3.3408070502541927,-3.0218679138391566,-0.7964634844063595,-0.5415249224733142,0.7236139571114442,2.109097835022983,5.199355035675004,0.27399557845275796,2.746314364986026,-0.9778461698897655,1.6312581598727407,3.2575068321044487,-0.04002788423934902,0.7470744425844746,0.8681511338895233,1.6161594331145732,-2.5024060877959196,-1.415034452282031,-0.21429706946766539,2.129389344633762,3.436008527814602,-3.0477566476382085,1.339267279361265,0.303459044220558,-1.2947906062469439,-1.1557321009722346,6.271227657427666,-2.8488066134488,-1.5227886485070394,-1.4078658129703998,0.4750015192799129,3.4326541520893277,-2.415415908746748,1.645481160094777,1.4662666188818827,-1.3158436258137,-1.7496557241806314,0.11588285908954146,-0.4244992978979608,-0.38387561182928287,3.0017669683476766,0.4755488002956231,1.07839379847184,3.2917132950779187,0.2093719405523942,1.8944730341603189,2.2552395549155175,1.1735996412827177,0.7099523589742173,1.7180469048860312,2.583154556348349,-0.0960086795838704,1.530939566398208,2.4768064419871467,0.7046451943033043,0.18259242914270182,-1.8016888454640259,-3.816772022538828,1.4513694146672098,-2.6168678265203593,-1.0970981473726755,0.34915958649862205,0.2536061307146155,0.7615528174740119,0.7351106413757311,2.215535502062565,-2.2582883529273086,-3.112893982911585,-1.229016692315122,0.34542729509789816,-0.9911959975070994,-0.18601055908211822,-3.2697953501044332,-0.4877574669464367
3,-26.379965332979552,-29.770927677920437,-25.130821785147475,5.4169182707758985,4.338607555064881,4.031605054771856,0.395185329819246,1.0333190108508479,0.7026609071550334,-3.2786204916807353,3.7292716992558588,-0.8336594831201986,-1.267947005649249,1.7892827702993073,0.35014849546310767,1.2092428680386014,-5.3340311302135035,0.8863767546835845,-0.3886747676559723,-0.06775249816984222,-0.5928208901162317,-0.8548928142270716,1.2999128421511958,-2.8755787920451987,2.20858189750311,0.6242536376461407,-5.446840156231058,4.033155336159509,-0.9740074197385692,-0.07267032257560697,0.3357375478422911,2.513205366986453,3.478380785404899,2.5598562273860193,1.5084509776205308,-1.997773000128261,-0.044650645963737745,-1.8733433938242683,3.250998920121138,-0.6802845069574759,1.3274732611717297,-0.6440057872919484,-3.2161512436680497,0.6660864652399098,-1.4045201390649786,-1.602050543140971,-3.736942614934032,-0.9334724584219778,-0.7413924951665254,-1.4679344349696193,1.4201833972890572,-1.8720243818851792,-1.199700631626272,3.235349922007774,-2.077550558777683,2.515010497346808,0.8218592411456392,-0.1886350591188389,-2.2067850024015354,4.65830095557937,0.45485888879288355,-2.337396218105091,-0.6633058272961194,0.8755165610552916,-2.489046244153867,2.4379105610081684,1.786996208916705,5.086092819630341,-1.8579891679130756,2.0575296740174296,0.3787117736640148,1.7437702371572454,-2.288492999329288,0.4429373049304371,-0.44993765308680117,1.778999564596905,-1.4277906234417492,3.38716695547662,-0.86177733279061,3.3621259462494995,-1.8922682442177765,0.37113633845041843,-1.4453932615203127,0.41602507769548963,-0.5115388677012453,-0.5058946067891146,0.5392016426230276,1.121442794821396,-0.41645168947956646,0.8522047374622068,1.5255257179050763,-2.312132069324115,0.14814540757316533,-1.285794956833201,-0.46478923674410266,-2.665750073787452,-0.2307721735105377,0.6541870278077329,2.435345666619178,-0.05564522685264182
4,16.357197732667437,38.36077550394811,-21.315094670158945,-1.3135318054097487,-1.082098912762163,1.938216236051222,1.4874513647942893,-1.6732746815889443,-2.36802873853251,2.1626051784683664,1.6386277256738895,-0.77207126554516,2.744226181466695,-2.2405296455204025,-0.06807992038533402,0.27113823744364934,-0.280460213905257,1.126763107697281,-0.2901103908617425,-2.60608525527359,-2.445358199150035,0.4824845567295253,-1.908802747703388,-3.6046263664766625,-0.33190242634199035,3.4041372203363434,-0.04085371741578421,-1.1787078328899985,1.6771267458402614,-3.578117114590229,0.6503061093731863,0.2054509770319827,0.8997900170176023,3.7876798203294344,4.185447281987048,0.33111458110019726,-0.4664540922070267,1.4699254742333525,-5.259885026248448,-0.2590582341729551,-4.567174237438649,-2.2060274937091213,1.0779256338096188,-0.5319643080775825,1.0039442449738816,0.795833503540894,-2.5111908390854025,-0.8696989550403388,-4.278149482552158,1.4314927403042694,1.7813604781565535,3.015592951886834,-2.100795835382369,1.8414699129200147,-0.31698237012423774,-0.31181081477899525,-0.7861044167654653,-0.20421710688491654,-0.8909995068781671,1.6748609541854746,1.783643013642819,-3.338015946337978,1.9661500236535325,2.8181069221931425,2.026858040711086,0.45542884882362833,-3.5014935409604697,2.489581647066163,-1.063332118267574,-0.48108854712612414,-0.47592647293578244,-0.24450070841471716,0.5998758385030496,0.8724563327466973,-0.6507686157717334,2.1393689108983143,2.3916550770453364,-1.735075604153053,-2.0591616784890086,0.8635545254098257,-1.5515963402064439,3.0216767588951123,-2.53921639478612,-0.844425340386105,-2.6175226213148775,-0.1864086672912848,2.916176192663409,-0.21243724021115395,-3.259878267661348,1.7638373697361116,-1.2836933798291308,-1.477702837689308,0.16380169707670844,1.1505208439147478,-0.31687293762389823,-0.3929882936915613,-0.7166689010419037,-0.2579195790930981,2.0374890544733777,-0.9023360437626122
5,-24.060588922403078,-31.5253855007483,-26.184928098139885,3.596836481468948,1.515598935209643,-0.32100916369674276,3.0332239435042645,3.352172330145115,0.20014714147850937,-1.452008170201601,-2.5962035945811097,-1.364497555225316,-0.38282939211279005,1.4885663029194993,4.103108077820376,1.8808892791281233,3.970452616025149,2.438716765120909,0.4492910998940633,-1.491608599432623,-2.1307450461105337,2.2567857838595686,-0.8507316348839196,3.7435008720856433,2.0058807918179333,1.9863970239240025,-0.38789868767026436,1.1757439426052971,2.1226747221295796,-2.1738847323674326,-3.0431252291649464,-0.9744977020127095,2.5577689889682316,-2.7164225940424416,-4.66380841098544,0.6490578626626454,0.570118240663533,-1.8885798677125591,-0.38142961044601303,-0.06466471282425279,0.8184579922301658,0.4519038680852645,2.2559221113044026,-0.6472402861655424,-2.358284653423003,-2.7034154356129716,3.2440736307931686,-2.578041989438161,-3.3506631253535315,1.295051881246541,1.4083661063724304,-2.521488486105213,-1.0226380746690682,-0.33816131446817743,2.154267916160987,-0.17952105897433426,-0.6352940953444215,-1.0324514445120563,1.0202553976614142,0.8353748587086698,-0.34523550716758344,-2.160772938433547,1.201064407613929,2.8563817867891097,1.2071283391628147,0.2810215447908093,0.39042347202592254,2.0223364252816944,2.593089091599777,-3.2061092524995347,0.23834238993379617,-1.511529467491771,1.6737324400409366,-1.937542596541397,-3.0253077127334578,1.1448630436137233,-1.6608163628837331,0.4470014050691915,2.5309464502641137,-0.7583518298149017,0.6038168664325543,-2.4160540844497502,-0.19823960029615964,-1.4881728196508326,1.6287284975840508,0.5077141984517648,1.6307922326407682,-1.4144165903564867,-1.7865020721552034,-0.867475125557832,2.606213826986637,0.9688396432296542,-0.8308826709281276,-2.8716509448967096,-1.760602859298612,1.4160111097017674,1.9275764910635627,-1.8511237866362862,2.1279453909442894,2.1014891005033274
6,43.37511145707844,-22.30105210154259,14.739769961874886,-5.594824629078629,2.7407005582660893,5.85806028315275,2.5026663891486147,2.857400880655108,-0.8256219639683118,-0.7407518224696664,-1.8299138796138852,3.7975466297294678,3.359238131258456,0.9650677489194314,2.965455332546491,1.00675435983041,3.729484047286514,-0.8025136798746766,-1.228868742809619,1.0397205474151276,0.6220139889042023,-0.5614257764231476,1.691095446074444,-1.1063466819065058,1.1050139411620614,-2.7088004243548762,0.45844008781569634,-0.7872364886517367,-0.7044169419126027,-2.4219207283996433,0.02436549314974945,2.9627703529327434,0.40187627149502564,-2.2806587679444226,1.6133869232534834,1.5927467524844474,3.3378563010215476,-0.668981621457983,3.5423767384167815,-0.132729478988314,3.291627011363337,1.3674270156225257,-0.6419539568631683,-2.4510927644782563,-0.7541367413367683,-2.403629327295118,-1.687940047728175,3.0868055092882742,-2.932209333669328,-2.273649942576413,-0.7271842190935905,-1.498490533506468,0.003909733851005873,-0.8434026670257581,1.2965831298002983,1.299625818206872,3.3352643397071313,5.806985189314797,0.32449688170284247,-3.2369446185060076,0.7985167387720884,1.2826384298634292,1.0473393680929288,-1.652675831516103,-0.14147456984538384,-1.9588513295865384,-2.0117861796448735,-2.7458026839596896,2.383030142275827,1.2005905168920117,2.656680656204716,-1.3877787232851169,-0.905137507623638,-1.2221610875790931,-2.8384851826161643,-0.013810251703784642,-2.75603539204039,-0.47357528686770617,0.9316438131868932,-1.2564903764441253,0.10407932579731674,2.279070952506531,1.875091335334742,-1.6534073533921014,-1.4948809195144153,1.4578290126686237,-0.012133824527231513,-2.6966909036057958,-0.8808879595669459,0.8019731121112442,1.4848009001446614,-1.8344406443305485,-0.6906578049905846,-0.19902962265588897,0.5618037834440059,-0.42750957462121353,0.6822685878261038,-1.675495982648676,-1.017832933435904,1.134778744810817
7,-22.561838491137,-31.27297395534938,-26.614856465510695,-1.2375430934371103,0.7109987833091529,-0.038337954982211604,-0.9356280154168193,-5.338974051579783,3.403696945710701,-1.253114137846787,1.5261647712269,-5.73570391113939,3.0030715485043915,-2.7480509805694666,-1.7504368781829949,1.8860973043121667,3.1179206408823994,1.3239170803349278,3.791535320406609,-2.327443351789364,-2.872452726298017,-2.4935062695244063,-1.6769081250817395,-2.0014909124903824,1.1014566868250346,-1.016048144339976,2.284106728545805,1.3989388273562344,0.7316639066612971,0.04305591402930522,-2.170296690424041,3.040002402624104,-2.655576525198624,1.2414931231937993,-2.381347769490735,-3.2489179407486777,1.1257672907965068,-0.16092455623272361,-2.1355274111873457,-4.120577961369244,0.35320679139323174,-0.09297035293349204,0.4112507858156355,0.5301460012224638,3.9259747162737555,-4.446447369560809,1.1039441824326497,1.6360208856427911,0.945614684763599,1.343141541294549,1.815854993771035,0.6111966040472969,-1.3459744547859136,-2.0494986202941345,0.08893486059909551,-1.6695398017067224,2.1796098644731314,-1.2931673532911316,0.8516305674175009,1.0553531085957693,0.2434095588253895,-2.355689584261638,-2.2130845015356724,-0.8480615376817269,0.5854513827551444,-0.3518062367859324,2.8524651397801377,-0.04252129074889935,1.2191954732288897,2.921474055444468,0.6446296584499628,-0.3464880177188016,-1.136581146568463,-2.035180658290769,-4.098957469298933,-2.4822999703835635,-2.192306132840175,-1.723310939733563,-0.8023021797198178,-0.36093728397338565,0.3337845621407155,-1.6443677444987705,0.6872678596294357,-1.1553642964026456,2.3901466834226457,0.6003908639192493,0.2380285593697601,-2.8716205088963243,1.7742325842607807,1.422211538520152,0.11984938014108527,-3.8052746444621905,-1.5131433694010399,0.2651158801458122,-0.5194580512237232,0.4402922134860337,0.8439286270104354,-1.1586213697356318,-0.9216805244805014,3.7978306415444867
8,9.822225107195461,43.09689835889231,-21.964279791772093,-2.6381383703732895,2.123674416551957,-0.9200872400573853,2.6449142803906542,-0.9622841617834651,0.3004369356468642,4.150858583674874,-2.491122255947252,0.5802665256110379,-0.6324658749691674,-1.4833872480950954,-2.733303440197005,1.4804189947263253,-2.5211649470089217,4.459627621612443,3.0130638650512447,0.14274676027869562,2.364480009082548,2.7703947052446276,0.8347991610641572,-2.636848571571998,2.113256831793758,0.8253505343204792,-2.3105211459129165,0.8481128566188588,-0.4771752709336041,-2.9089550967835356,0.03566720198686102,1.154963387173148,3.7649357976390823,-3.3044241391477547,2.1940218660328314,-2.3950223018893317,0.3804074547762139,3.659199911433638,1.3286778430548467,-0.9142077050958306,0.6820109991433232,0.9526451712595839,3.1983737696975467,0.8642532140639755,1.4869356779089573,-0.7844941627956652,-0.3338415426489279,0.8224964869992636,0.8987223468291791,-0.6271327103254274,1.6207871154711457,1.1196884362864028,-4.106521772344281,-1.2589987815151245,0.8659879975329287,0.870688567739779,0.7532351305597618,-0.09702688297769532,4.081290058057157,3.2189020269286335,2.2040676730610116,3.610645433755125,0.11476431713894462,-0.5641444459996748,-0.013250472643904675,2.173288372755107,2.273669345244802,2.592542819578404,0.607808016410571,-2.8958656999147943,0.41281457164776963,-0.6236216165438861,0.10356518061254949,-0.21169809461814224,0.0898898398407137,1.7033918243992228,1.2232723576862223,-1.30725663388515,-2.2650665898450915,-1.1388846479596393,1.3584083902607451,-3.0351401088197307,3.4883640585326856,-2.3323355210451733,-1.9355498172818637,3.31895138909428,0.0849708532106997,-1.3866800734711726,-0.43263239580672425,1.7624124858509689,-2.294054860698171,-2.381945285866964,-1.6969288422942634,-0.3539843936292517,1.713726601148819,-1.2850060071359157,-1.7264247331941909,-2.151200529660432,-2.306133598185797,0.2186689002403743
9,10.818679102012958,40.871726392642714,-19.33805146241152,0.12430586553277449,3.901104769064313,2.1205550068157883,0.7220676123851564,0.7087530124217472,2.240986074536211,0.36049164611348045,-2.299435807029807,-4.635722650475657,0.8508067413575698,4.108152924063575,-1.7946008007837082,0.47559586238157003,4.171411035142817,-0.9423073189542758,4.943721103396666,2.479702954894739,3.8658280950468544,2.220997247075561,-3.202068100115883,4.923418306303207,-5.343416824454365,-1.6170776532293774,-1.073276379512295,-3.347382170793052,2.2862012770722866,-1.2950380659622656,-0.2930821942400368,0.06750232315921746,-1.4142820185696725,-0.04399012917258672,-2.0232887469387117,-1.8480191767211513,1.9247630247014875,-0.33038786007248605,-1.533660000641181,-0.6291981818739052,2.1569997586312626,1.0271114462852118,0.775698220406489,1.1513172611315565,-3.340628663050855,-0.039579564715993415,1.3320530448569219,-2.8568735843648594,2.1109095831820213,-0.1584637171737469,-2.1289944958824365,-0.8613537306510118,-1.8065839073645342,-0.773955561804484,-3.9517993525922597,-0.5130214554590105,-0.1717755848973473,0.15527548467328348,-3.4030649434164277,1.135678378210329,3.142717063424263,0.7919783350582194,3.3064772944957364,0.7407171909222623,1.732723239788567,0.7606772586308529,1.7850479680591693,-0.8332115673194093,1.625727324720292,-1.7080993602883512,-0.00420318731666556,0.6514094499157888,-1.2730757377854713,0.9366643559000405,1.0392396634330616,1.2680739825973315,3.773452411592054,-2.3338316954060896,1.2114184653447175,-2.0633416478655704,0.1283635968023,1.2389806051892822,2.674864028837539,2.5053695919581545,-0.6486113972004529,-2.140481618366569,2.8211939347554305,3.288261899850766,0.9752810725956913,0.3483193015387211,3.297839401760195,0.6237298050286836,1.8131419850614332,-1.7072659523864706,1.1264985893040798,-2.126585386059142,-0.7501072189069079,-1.5168957823685598,-1.1215780962447195,-1.502732617319582
